"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 흥덕구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"3351","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.4990","202503","12","67,500","208","38","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","25.06.04"
"3352","충청북도 청주시 흥덕구 복대동","221-7","0221","0007","대원","80.3200","202503","12","19,000","101","4","개인","개인","1999","죽천로146번길 6","-","직거래","-","25.05.30"
"3353","충청북도 청주시 흥덕구 오송읍 연제리","726","0726","0000","모아미래도","84.7627","202503","12","35,000","-","17","개인","개인","2010","오송생명3로 87","20250708","중개거래","충북 청주시 흥덕구","-"
"3354","충청북도 청주시 흥덕구 운천동","577","0577","0000","삼일무지개","47.8800","202503","12","12,200","105","11","개인","개인","1994","사운로 278","-","중개거래","충북 청주시 흥덕구","25.04.30"
"3355","충청북도 청주시 흥덕구 오송읍 오송리","263-3","0263","0003","재원","59.6200","202503","12","13,000","101","1","개인","개인","1996","가로수로 162","-","중개거래","충북 청주시 흥덕구","25.05.12"
"3356","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","75.7676","202503","12","51,500","108동","18","개인","개인","2020","서현로 30","-","중개거래","충북 청주시 흥덕구","25.07.08"
"3357","충청북도 청주시 흥덕구 강내면 탑연리","388","0388","0000","신성청원미소지움","84.4766","202503","12","24,300","103","10","개인","개인","2008","탑연1길 8","-","중개거래","충북 청주시 흥덕구","25.06.30"
"3358","충청북도 청주시 흥덕구 강내면 월탄리","90","0090","0000","태암수정","34.7100","202503","12","4,400","101-나동","7","개인","개인","1997","태성탑연로 264","-","중개거래","충북 청주시 흥덕구","25.03.14"
"3359","충청북도 청주시 흥덕구 복대동","2442","2442","0000","형석(2442)","57.2900","202503","12","13,000","진실동","2","개인","개인","1990","장구봉로101번길 27","-","중개거래","충북 청주시 서원구","25.05.02"
"3360","충청북도 청주시 흥덕구 신봉동","528","0528","0000","주공","47.1000","202503","12","7,680","107","3","기타","개인","1986","1순환로501번길 15","-","직거래","-","25.03.26"
"3361","충청북도 청주시 흥덕구 강서동","460","0460","0000","이랜드타운힐스싱글스위트청주","19.9600","202503","12","7,100","이랜드타운힐스 싱글스위트 청주","13","개인","개인","2019","2순환로 1228","-","중개거래","충북 청주시 흥덕구","25.03.27"
"3362","충청북도 청주시 흥덕구 송절동","842","0842","0000","청주테크노폴리스우방아이유쉘1단지","84.3537","202503","11","43,300","103동","24","개인","개인","2018","송화로184번길 7","-","중개거래","충북 청주시 흥덕구","25.06.10"
"3363","충청북도 청주시 흥덕구 봉명동","1603","1603","0000","신라","65.7900","202503","11","12,000","1","4","개인","개인","1985","과상미로9번길 102-14","-","중개거래","충북 청주시 흥덕구","25.03.20"
"3364","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","124.8160","202503","11","84,000","106","13","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","25.07.29"
"3365","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","152.6520","202503","11","130,500","101","20","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","25.04.24"
"3366","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","84.8833","202503","11","54,000","501동","14","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","25.06.16"
"3367","충청북도 청주시 흥덕구 가경동","1515","1515","0000","덕일한마음","59.9600","202503","11","12,000","104동","1","개인","개인","1997","장구봉로 71","-","중개거래","충북 청주시 흥덕구","25.04.17"
"3368","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","59.8100","202503","11","44,300","107동","25","개인","개인","2019","서현로 66","-","중개거래","충북 청주시 흥덕구","25.05.26"
"3369","충청북도 청주시 흥덕구 비하동","295-40","0295","0040","대주피오레1차","84.9735","202503","11","25,000","103","6","개인","개인","2008","부모산로 22","-","중개거래","충북 청주시 흥덕구","25.06.30"
"3370","충청북도 청주시 흥덕구 오송읍 봉산리","1527","1527","0000","오송역동아라이크텐","84.9919","202503","11","38,120","109동","3","개인","법인","2020","오송생명14로 215","-","직거래","-","25.05.12"
"3371","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","59.8800","202503","10","20,400","208","7","개인","개인","1999","증안로 77","-","중개거래","충북 청주시 흥덕구","25.03.20"
"3372","충청북도 청주시 흥덕구 봉명동","757","0757","0000","하이젠시티","42.8500","202503","10","9,000","하이젠시티","18","개인","개인","2015","직지대로 636","-","중개거래","충북 청주시 흥덕구","25.04.07"
"3373","충청북도 청주시 흥덕구 봉명동","2752","2752","0000","봉명아이파크","84.8894","202503","10","27,000","-","13","개인","개인","2005","덕암로108번길 44","20250327","중개거래","충북 청주시 흥덕구","-"
"3374","충청북도 청주시 흥덕구 강내면 월곡리","82-1","0082","0001","흥덕칸타빌더뉴","59.9755","202503","10","24,398","103동","5","개인","개인","2024","가로수로 640-47","-","중개거래","충북 청주시 흥덕구","25.03.10"
"3375","충청북도 청주시 흥덕구 복대동","3098","3098","0000","하복대현대1","134.2400","202503","10","32,500","104","10","개인","개인","1999","대신로10번길 16-3","-","중개거래","충북 청주시 흥덕구","25.04.17"
"3376","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","59.8447","202503","10","33,800","212동","20","개인","개인","2023","오송생명7로 151","-","중개거래","충북 청주시 흥덕구","25.09.29"
"3377","충청북도 청주시 흥덕구 가경동","2236","2236","0000","청주가경아이파크2단지","84.9500","202503","10","55,000","-","14","개인","개인","2020","서현로 68","20250311","중개거래","충북 청주시 흥덕구","-"
"3378","충청북도 청주시 흥덕구 복대동","992","0992","0000","형석(992)","39.8200","202503","10","9,500","4","3","개인","개인","1990","복대로 159","-","중개거래","충북 청주시 흥덕구","25.04.25"
"3379","충청북도 청주시 흥덕구 가경동","1550","1550","0000","2단지주공","59.9200","202503","10","16,800","205동","2","개인","개인","2002","가경로 26","-","중개거래","충북 청주시 흥덕구","25.05.12"
"3380","충청북도 청주시 흥덕구 가경동","1764","1764","0000","가경이-편한세상","133.8190","202503","10","63,500","501","15","개인","개인","2008","서현북로 15","-","중개거래","충북 청주시 흥덕구","25.04.30"
"3381","충청북도 청주시 흥덕구 가경동","1761","1761","0000","가로수마을한라비발디","84.9620","202503","10","38,700","303","7","개인","개인","2008","서현서로 40","-","중개거래","충북 청주시 흥덕구","25.04.29"
"3382","충청북도 청주시 흥덕구 가경동","2236","2236","0000","청주가경아이파크2단지","84.9500","202503","10","55,000","205동","14","개인","개인","2020","서현로 68","-","중개거래","충북 청주시 흥덕구","25.04.28"
"3383","충청북도 청주시 흥덕구 복대동","2461","2461","0000","세원느티마을","59.9900","202503","10","16,700","106","4","개인","개인","1999","진재로 67","-","중개거래","충북 청주시 흥덕구","25.05.09"
"3384","충청북도 청주시 흥덕구 송절동","851","0851","0000","청주테크노폴리스푸르지오","73.9240","202503","10","42,000","103동","6","개인","개인","2018","송화로214번길 7","-","중개거래","충북 청주시 흥덕구","25.06.20"
"3385","충청북도 청주시 흥덕구 송절동","842","0842","0000","청주테크노폴리스우방아이유쉘1단지","84.9725","202503","10","42,700","104동","16","개인","개인","2018","송화로184번길 7","-","중개거래","충북 청주시 흥덕구","25.04.21"
"3386","충청북도 청주시 흥덕구 오송읍 연제리","731","0731","0000","오송상록롯데캐슬","84.9490","202503","10","39,050","303","13","개인","개인","2010","오송생명5로 202","-","중개거래","충북 청주시 흥덕구","25.07.29"
"3387","충청북도 청주시 흥덕구 복대동","2459","2459","0000","두진하트리움","59.9238","202503","10","17,000","102","3","개인","개인","1999","증안로 33","-","직거래","-","25.03.10"
"3388","충청북도 청주시 흥덕구 봉명동","2752","2752","0000","봉명아이파크","84.8894","202503","10","27,000","111","13","개인","개인","2005","덕암로108번길 44","-","중개거래","충북 청주시 흥덕구","25.04.23"
"3389","충청북도 청주시 흥덕구 문암동","213","0213","0000","청주테크노폴리스신영지웰푸르지오","59.8893","202503","10","36,500","109","6","개인","개인","2022","송화로 229","-","중개거래","충북 청주시 흥덕구","25.05.30"
"3390","충청북도 청주시 흥덕구 복대동","3403","3403","0000","청주복대2차두진하트리움아파트","74.8923","202503","09","41,000","202동","13","개인","개인","2018","대신로73번길 50","-","중개거래","충북 청주시 흥덕구","25.04.28"
"3391","충청북도 청주시 흥덕구 복대동","2461","2461","0000","세원느티마을","59.9900","202503","09","18,500","-","6","개인","개인","1999","진재로 67","20250326","중개거래","충북 청주시 흥덕구","-"
"3392","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.4990","202503","09","62,300","205","34","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","25.03.28"
"3393","충청북도 청주시 흥덕구 복대동","2456","2456","0000","아름다운나날영조1","59.3291","202503","09","18,900","107","14","개인","개인","2003","증안로 21","-","중개거래","충북 청주시 흥덕구","25.06.20"
"3394","충청북도 청주시 흥덕구 복대동","2461","2461","0000","세원느티마을","59.9900","202503","09","18,500","105","6","개인","개인","1999","진재로 67","-","중개거래","충북 청주시 흥덕구","25.06.24"
"3395","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","60.0000","202503","09","18,850","207","4","개인","개인","2000","증안로 77","-","중개거래","충북 청주시 흥덕구","25.05.08"
"3396","충청북도 청주시 흥덕구 송절동","842","0842","0000","청주테크노폴리스우방아이유쉘1단지","73.1317","202503","09","39,500","105동","9","개인","개인","2018","송화로184번길 7","-","중개거래","충북 청주시 흥덕구","25.06.04"
"3397","충청북도 청주시 흥덕구 비하동","300","0300","0000","효성아파트","59.9000","202503","09","11,000","202","1","개인","개인","1995","2순환로1050번길 39","-","중개거래","충북 청주시 흥덕구","25.04.25"
"3398","충청북도 청주시 흥덕구 문암동","213","0213","0000","청주테크노폴리스신영지웰푸르지오","59.8893","202503","09","37,500","101","12","개인","개인","2022","송화로 229","-","중개거래","충북 청주시 흥덕구","25.04.30"
"3399","충청북도 청주시 흥덕구 비하동","300","0300","0000","효성아파트","45.3200","202503","09","11,600","101","9","개인","개인","1995","2순환로1050번길 13-14","-","중개거래","충북 청주시 흥덕구","25.04.25"
"3400","충청북도 청주시 흥덕구 비하동","362","0362","0000","효성2차","59.8600","202503","09","12,500","301","2","개인","개인","1997","2순환로1050번길 24","-","중개거래","충북 청주시 흥덕구","25.04.09"
"3401","충청북도 청주시 흥덕구 오송읍 연제리","726","0726","0000","모아미래도","84.7627","202503","09","39,500","504","21","개인","개인","2010","오송생명3로 87","-","중개거래","충북 청주시 흥덕구","25.09.22"
"3402","충청북도 청주시 흥덕구 가경동","2276","2276","0000","청주가경아이파크3단지","84.8400","202503","09","60,900","308동","4","개인","개인","2021","서현로 62","-","중개거래","충북 청주시 흥덕구","25.06.23"
"3403","충청북도 청주시 흥덕구 가경동","1764","1764","0000","가경이-편한세상","133.8190","202503","09","58,500","503","1","개인","개인","2008","서현북로 15","-","중개거래","충북 청주시 흥덕구","25.10.24"
"3404","충청북도 청주시 흥덕구 가경동","2236","2236","0000","청주가경아이파크2단지","75.9500","202503","09","48,800","201동","12","개인","개인","2020","서현로 68","-","중개거래","충북 청주시 흥덕구","25.08.27"
"3405","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","75.7676","202503","09","52,000","101동","13","개인","개인","2020","서현로 30","-","중개거래","충북 청주시 흥덕구","25.07.14"
"3406","충청북도 청주시 흥덕구 옥산면 가락리","953","0953","0000","흥덕코오롱하늘채아파트","84.8642","202503","09","25,500","116동","15","개인","개인","2016","가락길 60","-","중개거래","충북 청주시 흥덕구","25.04.04"
"3407","충청북도 청주시 흥덕구 가경동","1514","1514","0000","삼일원앙","59.9400","202503","08","14,000","101동","15","개인","개인","1997","가경로 100-20","-","중개거래","충북 청주시 흥덕구","25.04.30"
"3408","충청북도 청주시 흥덕구 가경동","2276","2276","0000","청주가경아이파크3단지","105.6400","202503","08","78,000","306동","27","개인","개인","2021","서현로 62","-","중개거래","충북 청주시 흥덕구","25.06.23"
"3409","충청북도 청주시 흥덕구 강서동","45-1","0045","0001","우림","55.0800","202503","08","8,550","-","7","개인","개인","2001","가로수로1144번길 50","-","중개거래","충북 청주시 흥덕구","25.03.13"
"3410","충청북도 청주시 흥덕구 봉명동","2752","2752","0000","봉명아이파크","84.8894","202503","08","35,100","111","15","개인","개인","2005","덕암로108번길 44","-","중개거래","충북 청주시 흥덕구","25.04.21"
"3411","충청북도 청주시 흥덕구 봉명동","2752","2752","0000","봉명아이파크","84.9107","202503","08","27,900","117","5","개인","개인","2005","덕암로108번길 44","-","중개거래","충북 청주시 흥덕구","25.06.30"
"3412","충청북도 청주시 흥덕구 복대동","3377","3377","0000","신영지웰","84.7870","202503","08","43,200","107","12","개인","개인","2009","진재로103번길 37","-","중개거래","충북 청주시 흥덕구","25.07.21"
"3413","충청북도 청주시 흥덕구 봉명동","2044","2044","0000","초원","49.8800","202503","08","9,700","102","1","개인","개인","1992","백봉로224번길 21","-","중개거래","충북 청주시 흥덕구","25.04.25"
"3414","충청북도 청주시 흥덕구 송절동","850","0850","0000","테크노폴리스우미린","84.9661","202503","08","41,500","101동","3","개인","개인","2018","송화로214번길 29","-","중개거래","충북 청주시 흥덕구","25.03.31"
"3415","충청북도 청주시 흥덕구 복대동","2456","2456","0000","아름다운나날영조1","59.3291","202503","08","19,800","108","14","개인","개인","2003","증안로 21","-","중개거래","충북 청주시 흥덕구","25.04.30"
"3416","충청북도 청주시 흥덕구 송절동","851","0851","0000","청주테크노폴리스푸르지오","84.9930","202503","08","47,500","108동","15","개인","개인","2018","송화로214번길 7","-","중개거래","충북 청주시 흥덕구","25.06.20"
"3417","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","60.0000","202503","08","21,500","211","10","개인","개인","1999","증안로 77","-","중개거래","충북 청주시 흥덕구","25.05.13"
"3418","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.4990","202503","08","65,000","205","13","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","25.05.15"
"3419","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","59.8800","202503","08","20,000","205","5","개인","개인","2000","증안로 77","-","중개거래","충북 청주시 흥덕구","25.05.19"
"3420","충청북도 청주시 흥덕구 운천동","577","0577","0000","삼일무지개","84.9900","202503","08","18,100","102","6","개인","개인","1994","사운로 278","-","중개거래","충북 청주시 흥덕구","25.06.05"
"3421","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","60.0000","202503","08","20,800","-","9","개인","개인","1999","증안로 77","-","중개거래","충북 청주시 흥덕구","-"
"3422","충청북도 청주시 흥덕구 복대동","2009","2009","0000","세원","59.3700","202503","08","13,300","103","2","개인","개인","1990","장구봉로101번길 45","-","중개거래","충북 청주시 흥덕구","25.03.19"
"3423","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.1350","202503","08","64,800","207","25","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","25.03.24"
"3424","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","124.8160","202503","08","90,500","108","6","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","25.03.28"
"3425","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","99.1260","202503","07","63,500","106","23","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","25.05.23"
"3426","충청북도 청주시 흥덕구 복대동","221-12","0221","0012","주은","59.6443","202503","07","16,000","101동","6","개인","개인","2002","죽천로143번길 19","-","중개거래","충북 청주시 흥덕구","25.09.19"
"3427","충청북도 청주시 흥덕구 복대동","169-1","0169","0001","현대","63.1800","202503","07","8,200","나","4","개인","개인","1986","내수동로12번길 5","-","중개거래","충북 청주시 흥덕구","25.03.25"
"3428","충청북도 청주시 흥덕구 비하동","362","0362","0000","효성2차","45.2800","202503","07","10,900","303","7","개인","개인","1997","2순환로1050번길 24","-","중개거래","충북 청주시 흥덕구","25.04.18"
"3429","충청북도 청주시 흥덕구 비하동","160","0160","0000","송정","110.1400","202503","07","18,000","-","3","개인","개인","2002","비하로57번길 38-7","-","중개거래","충북 청주시 흥덕구","25.06.09"
"3430","충청북도 청주시 흥덕구 복대동","3034","3034","0000","하복대삼일","84.8800","202503","07","23,000","103동","12","개인","개인","1998","증안로 108","-","중개거래","충북 청주시 흥덕구","25.05.26"
"3431","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.1350","202503","07","61,500","207","13","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","25.05.02"
"3432","충청북도 청주시 흥덕구 옥산면 오산리","589-5","0589","0005","금정2","39.7800","202503","07","6,300","101","5","개인","개인","1997","오송가락로 752","-","중개거래","충북 청주시 흥덕구","25.03.17"
"3433","충청북도 청주시 흥덕구 가경동","1514","1514","0000","삼일원앙","59.9400","202503","07","15,100","104동","13","개인","개인","1997","가경로 100-20","-","중개거래","충북 청주시 흥덕구","25.04.01"
"3434","충청북도 청주시 흥덕구 가경동","1510","1510","0000","세원가경골","59.7600","202503","07","16,200","108","2","개인","개인","1997","가경로 134","-","중개거래","충북 청주시 흥덕구","25.08.04"
"3435","충청북도 청주시 흥덕구 가경동","762","0762","0000","벽산","95.5500","202503","07","25,500","103","5","개인","개인","1992","가경로189번길 52","-","중개거래","충북 청주시 흥덕구","25.05.19"
"3436","충청북도 청주시 흥덕구 봉명동","2752","2752","0000","봉명아이파크","84.9107","202503","07","27,900","-","5","개인","개인","2005","덕암로108번길 44","20250327","중개거래","충북 청주시 흥덕구","-"
"3437","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","77.2710","202503","07","33,300","103동","25","개인","개인","2019","오송가락로 1056","-","중개거래","충북 청주시 흥덕구","25.06.09"
"3438","충청북도 청주시 흥덕구 강서동","45-1","0045","0001","우림","55.0800","202503","07","8,400","-","5","개인","개인","2001","가로수로1144번길 50","-","중개거래","충북 청주시 흥덕구","-"
"3439","충청북도 청주시 흥덕구 오송읍 봉산리","1527","1527","0000","오송역동아라이크텐","84.9919","202503","07","38,560","106동","6","개인","법인","2020","오송생명14로 215","-","직거래","-","25.07.09"
"3440","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","99.1260","202503","07","63,500","-","23","개인","개인","2010","대농로 17","20250428","중개거래","충북 청주시 흥덕구","-"
"3441","충청북도 청주시 흥덕구 봉명동","1855","1855","0000","푸른","44.1300","202503","06","7,900","104","1","개인","개인","1994","월명로 124","-","중개거래","충북 청주시 흥덕구","25.03.11"
"3442","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","77.2710","202503","06","33,000","106동","9","개인","개인","2019","오송가락로 1056","-","중개거래","충북 청주시 흥덕구","25.05.20"
"3443","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","59.8100","202503","06","41,800","107동","20","개인","개인","2019","서현로 66","-","중개거래","충북 청주시 흥덕구","25.03.11"
"3444","충청북도 청주시 흥덕구 송절동","851","0851","0000","청주테크노폴리스푸르지오","84.9950","202503","06","46,480","102동","23","개인","개인","2018","송화로214번길 7","-","중개거래","충북 청주시 흥덕구","25.04.07"
"3445","충청북도 청주시 흥덕구 강서동","33-7","0033","0007","우정","22.6400","202503","06","3,600","-","8","개인","개인","1992","가로수로1154번길 21-5","-","중개거래","충북 청주시 흥덕구","25.03.13"
"3446","충청북도 청주시 흥덕구 강서동","583","0583","0000","가경아이파크5단지","84.8743","202503","06","59,800","504동","15","개인","개인","2023","서부로 1123","-","중개거래","충북 청주시 흥덕구","25.03.27"
"3447","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","84.9535","202503","06","49,000","113동","11","개인","개인","2019","2순환로 1106","-","중개거래","충북 청주시 흥덕구","25.06.27"
"3448","충청북도 청주시 흥덕구 가경동","1189","1189","0000","형석1","59.3400","202503","06","13,000","104동","5","개인","개인","1992","가경로 158","-","직거래","-","25.03.17"
"3449","충청북도 청주시 흥덕구 가경동","1514","1514","0000","삼일원앙","59.9400","202503","06","13,950","102동","5","개인","개인","1997","가경로 100-20","-","중개거래","충북 청주시 흥덕구","25.05.30"
"3450","충청북도 청주시 흥덕구 운천동","577","0577","0000","삼일무지개","30.4200","202503","06","5,100","105","8","개인","개인","1994","사운로 278","-","중개거래","충북 청주시 흥덕구","25.04.04"
"3451","충청북도 청주시 흥덕구 봉명동","1855","1855","0000","푸른","44.1300","202503","06","9,400","103","4","개인","개인","1994","월명로 124","-","중개거래","충북 청주시 흥덕구","25.04.11"
"3452","충청북도 청주시 흥덕구 옥산면 가락리","455-1","0455","0001","화인테크노빌","59.9335","202503","06","9,800","101","3","개인","개인","2002","오송가락로 937","-","중개거래","충북 청주시 흥덕구","25.04.30"
"3453","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","84.9535","202503","06","49,000","-","11","개인","개인","2019","2순환로 1106","20250429","중개거래","충북 청주시 흥덕구","-"
"3454","충청북도 청주시 흥덕구 비하동","238-1","0238","0001","삼일","84.8500","202503","05","17,500","3","11","개인","법인","1990","2순환로1136번길 28","-","중개거래","충북 청주시 흥덕구","25.04.30"
"3455","충청북도 청주시 흥덕구 오송읍 봉산리","612-6","0612","0006","삼부청솔","28.6500","202503","05","4,800","1동","2","개인","개인","1996","가로수로 11-6","-","중개거래","충북 청주시 흥덕구","25.03.05"
"3456","충청북도 청주시 흥덕구 오송읍 봉산리","1527","1527","0000","오송역동아라이크텐","77.8257","202503","05","35,030","109동","4","개인","법인","2020","오송생명14로 215","-","직거래","-","25.06.04"
"3457","충청북도 청주시 흥덕구 비하동","300","0300","0000","효성아파트","45.3200","202503","05","11,400","102","9","개인","개인","1995","2순환로1050번길 13-14","-","중개거래","충북 청주시 흥덕구","25.03.05"
"3458","충청북도 청주시 흥덕구 송절동","850","0850","0000","테크노폴리스우미린","84.9821","202503","05","43,500","110동","17","개인","개인","2018","송화로214번길 29","-","중개거래","충북 청주시 흥덕구","25.06.16"
"3459","충청북도 청주시 흥덕구 송절동","850","0850","0000","테크노폴리스우미린","84.9821","202503","05","42,900","103동","13","개인","개인","2018","송화로214번길 29","-","중개거래","충북 청주시 흥덕구","25.04.01"
"3460","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","99.1260","202503","05","69,500","103","21","개인","개인","2010","대농로 17","-","중개거래","충북 청주시 흥덕구","25.05.30"
"3461","충청북도 청주시 흥덕구 오송읍 정중리","562-8","0562","0008","개나리","59.9900","202503","05","11,300","-","7","개인","개인","1994","정중연제로 24-5","-","중개거래","세종, 충북 청주시 흥덕구","25.03.18"
"3462","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","75.7676","202503","05","49,800","103동","10","개인","개인","2020","서현로 30","-","중개거래","충북 청주시 흥덕구","25.05.12"
"3463","충청북도 청주시 흥덕구 가경동","1511","1511","0000","대원","59.9400","202503","05","15,750","101동","4","개인","개인","1997","가경로 120","-","중개거래","충북 청주시 흥덕구","25.06.05"
"3464","충청북도 청주시 흥덕구 강내면 월곡리","150-7","0150","0007","진흥2","59.9400","202503","04","7,850","302동","4","개인","개인","1989","가로수로 654-10","-","중개거래","충북 청주시 흥덕구","25.03.17"
"3465","충청북도 청주시 흥덕구 복대동","2459","2459","0000","두진하트리움","59.9255","202503","04","17,750","105","9","개인","개인","1999","증안로 33","-","직거래","-","25.04.01"
"3466","충청북도 청주시 흥덕구 복대동","2461","2461","0000","세원느티마을","59.9900","202503","04","17,400","105","2","개인","개인","1999","진재로 67","-","중개거래","충북 청주시 흥덕구","25.03.26"
"3467","충청북도 청주시 흥덕구 오송읍 오송리","263-3","0263","0003","재원","59.6200","202503","04","15,000","101","11","개인","개인","1996","가로수로 162","-","중개거래","충북 청주시 흥덕구","25.04.30"
"3468","충청북도 청주시 흥덕구 오송읍 봉산리","1527","1527","0000","오송역동아라이크텐","84.9919","202503","04","39,000","104동","10","개인","법인","2020","오송생명14로 215","-","직거래","-","25.05.07"
"3469","충청북도 청주시 흥덕구 오송읍 봉산리","1527","1527","0000","오송역동아라이크텐","84.9919","202503","04","35,920","102동","1","개인","법인","2020","오송생명14로 215","-","직거래","-","25.05.30"
"3470","충청북도 청주시 흥덕구 강내면 황탄리","3-1","0003","0001","서호이타운","31.4170","202503","04","3,500","-","5","개인","개인","2001","황탄리길 226","20250317","중개거래","충북 청주시 흥덕구","-"
"3471","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","75.7676","202503","04","52,000","107동","29","개인","개인","2020","서현로 30","-","중개거래","충북 청주시 흥덕구","25.05.08"
"3472","충청북도 청주시 흥덕구 강서동","40","0040","0000","덕흥","59.8950","202503","04","9,400","-","9","개인","개인","1992","가로수로1144번길 42-8","-","중개거래","충북 청주시 흥덕구","25.03.20"
"3473","충청북도 청주시 흥덕구 강내면 월곡리","82-1","0082","0001","흥덕칸타빌더뉴","84.8504","202503","04","37,344","104동","16","개인","개인","2024","가로수로 640-47","-","직거래","-","25.03.04"
"3474","충청북도 청주시 흥덕구 가경동","1507","1507","0000","효성","117.4200","202503","04","32,500","102동","14","개인","법인","1997","가경로 61","-","중개거래","충북 청주시 흥덕구","25.04.22"
"3475","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","80.0020","202503","03","62,000","205","23","개인","개인","2015","대농로 55","-","중개거래","충북 청주시 흥덕구","25.04.16"
"3476","충청북도 청주시 흥덕구 복대동","95-1","0095","0001","덕성","22.6800","202503","03","3,500","B","2","개인","개인","1991","가로수로1379번길 83","-","중개거래","충북 청주시 흥덕구","25.03.27"
"3477","충청북도 청주시 흥덕구 가경동","1762","1762","0000","가로수마을대원칸타빌","147.8861","202503","03","58,000","401","10","개인","개인","2008","서현서로 39","-","중개거래","충북 청주시 흥덕구","25.07.30"
"3478","충청북도 청주시 흥덕구 가경동","1581","1581","0000","가경주공7단지","75.2200","202503","03","25,000","701","9","개인","개인","2005","풍년로 40","-","중개거래","충북 청주시 흥덕구","25.03.31"
"3479","충청북도 청주시 흥덕구 복대동","3033","3033","0000","아름다운나날2차","79.3718","202503","02","26,000","208","12","개인","개인","2004","증안로 100","-","중개거래","충북 청주시 흥덕구","25.09.30"
"3480","충청북도 청주시 흥덕구 가경동","1510","1510","0000","세원가경골","41.8500","202503","02","12,950","109","6","개인","개인","1997","가경로 134","-","중개거래","충북 청주시 흥덕구","25.03.27"
