"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 상당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2195","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","41.8500","202502","11","8,000","111동","3","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","25.03.17"
"2196","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","59.2962","202502","11","16,400","704","2","개인","개인","2001","중고개로 288","-","중개거래","충북 증평군, 충북 청주시 상당구","25.04.04"
"2197","충청북도 청주시 상당구 용암동","2108","2108","0000","청주용암주공1단지아파트(해누리)","49.8000","202502","11","8,350","103","4","개인","개인","1994","원봉로 52","-","중개거래","충북 청주시 상당구","25.02.11"
"2198","충청북도 청주시 상당구 영운동","204","0204","0000","삼일","59.1000","202502","10","6,700","102","5","개인","개인","1992","수영로 136","-","중개거래","충북 청주시 상당구","25.03.14"
"2199","충청북도 청주시 상당구 용암동","2076","2076","0000","태산그린","59.7600","202502","10","12,800","101","5","개인","개인","1995","원봉로 20","-","중개거래","충북 청주시 상당구","25.05.15"
"2200","충청북도 청주시 상당구 용암동","2444","2444","0000","중흥마을부영","84.9508","202502","09","23,000","207","1","개인","개인","2001","중흥로 196","-","중개거래","경기 수원시 팔달구, 충북 청주시 상당구","25.04.04"
"2201","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","84.9455","202502","09","40,500","505동","13","개인","개인","2022","중고개로 56","-","중개거래","충북 청주시 상당구","25.04.25"
"2202","충청북도 청주시 상당구 용암동","2082","2082","0000","소라","59.7000","202502","09","12,700","101","9","개인","개인","1994","원봉로 21","-","중개거래","충북 청주시 상당구","25.02.24"
"2203","충청북도 청주시 상당구 용암동","2096","2096","0000","현대3","83.8200","202502","08","20,500","301","9","개인","개인","1995","중흥로 70","-","중개거래","충북 청주시 상당구","25.07.31"
"2204","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","59.9530","202502","08","32,000","111동","2","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","25.04.03"
"2205","충청북도 청주시 상당구 금천동","137","0137","0000","효성2차","27.2700","202502","08","3,600","201동","9","개인","개인","1998","수영로196번길 12-17","-","중개거래","충북 청주시 상당구","25.03.14"
"2206","충청북도 청주시 상당구 금천동","318","0318","0000","장자마을부영(318-10단지)","84.9767","202502","08","18,250","1003동","3","개인","개인","2002","호미로233번길 74","-","중개거래","충북 청주시 상당구","25.02.28"
"2207","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","59.9870","202502","08","17,000","204동","2","개인","개인","2003","호미로 329","-","중개거래","충북 청주시 상당구","25.04.30"
"2208","충청북도 청주시 상당구 용암동","2104","2104","0000","현대2","84.2300","202502","08","17,600","203","11","개인","개인","1994","원봉로 41","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.04.28"
"2209","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","41.8500","202502","08","7,500","111동","12","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","25.02.26"
"2210","충청북도 청주시 상당구 용암동","2096","2096","0000","현대3","99.9500","202502","07","22,800","303","4","개인","개인","1995","중흥로 70","-","중개거래","충북 청주시 상당구","25.03.27"
"2211","충청북도 청주시 상당구 금천동","137","0137","0000","효성2차","27.2700","202502","07","3,480","201동","11","개인","개인","1998","수영로196번길 12-17","-","중개거래","충북 청주시 상당구","25.03.21"
"2212","충청북도 청주시 상당구 금천동","318","0318","0000","장자마을부영(318-10단지)","84.9767","202502","07","19,500","1001동","1","개인","개인","2002","호미로233번길 74","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.04.04"
"2213","충청북도 청주시 상당구 용암동","2108","2108","0000","청주용암주공1단지아파트(해누리)","49.8000","202502","07","8,850","103","9","개인","개인","1994","원봉로 52","-","중개거래","충북 청주시 상당구","25.02.25"
"2214","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","59.9924","202502","07","25,000","104동","23","개인","개인","2018","단재로196번길 9","-","중개거래","충북 청주시 상당구","25.04.03"
"2215","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.9187","202502","07","17,900","504","11","개인","개인","2003","중흥로 148","-","중개거래","충북 청주시 상당구","25.04.01"
"2216","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","59.5800","202502","07","12,700","103","5","개인","개인","1995","용암로 3","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","25.02.13"
"2217","충청북도 청주시 상당구 용암동","2076","2076","0000","태산그린","59.7600","202502","07","11,100","103","1","개인","개인","1995","원봉로 20","-","중개거래","충북 청주시 상당구","25.04.28"
"2218","충청북도 청주시 상당구 용암동","2105","2105","0000","진흥한우리","69.0300","202502","06","13,500","103","15","개인","개인","1995","용암로 36","-","중개거래","충북 청주시 상당구","25.02.24"
"2219","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","41.8500","202502","06","8,100","112동","15","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","25.02.06"
"2220","충청북도 청주시 상당구 금천동","476","0476","0000","금천우미린","76.0938","202502","06","27,300","101","2","개인","개인","2014","꽃산동로 25","-","중개거래","충북 청주시 상당구","25.03.12"
"2221","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202502","06","30,300","207동","2","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.03.12"
"2222","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","84.9970","202502","06","41,500","117동","12","개인","개인","2018","단재로 312","-","중개거래","충북 청주시 상당구","25.03.28"
"2223","충청북도 청주시 상당구 금천동","77-7","0077","0007","뉴타운","59.9600","202502","05","10,000","106","3","개인","개인","1993","꽃산동로 41","-","중개거래","충북 청주시 상당구","25.03.27"
"2224","충청북도 청주시 상당구 금천동","317","0317","0000","장자마을부영(9단지)","59.2962","202502","05","16,500","903동","4","개인","개인","2002","중고개로 286","-","중개거래","충북 청주시 상당구","25.03.07"
"2225","충청북도 청주시 상당구 금천동","477","0477","0000","금천센트럴파크스타힐스","67.7429","202502","05","28,900","103동","9","개인","개인","2020","쇠내로 48","-","중개거래","충북 청주시 상당구","25.02.26"
"2226","충청북도 청주시 상당구 금천동","476","0476","0000","금천우미린","84.9786","202502","05","28,900","104","4","개인","개인","2014","꽃산동로 25","-","중개거래","충북 청주시 상당구","25.02.24"
"2227","충청북도 청주시 상당구 용담동","418","0418","0000","가좌마을부영(418)","84.9916","202502","05","22,800","505동","5","개인","개인","2004","산성로116번길 23","-","중개거래","충북 청주시 상당구","25.03.28"
"2228","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","22.9300","202502","05","1,900","-","7","개인","개인","1992","단재로95번길 40","-","중개거래","충북 청주시 상당구","25.03.18"
"2229","충청북도 청주시 상당구 영운동","73-5","0073","0005","태암수정","42.2400","202502","05","5,000","101동","1","개인","개인","1995","영운천로51번길 26","-","중개거래","충북 청주시 상당구","25.02.10"
"2230","충청북도 청주시 상당구 용암동","2433","2433","0000","중흥마을부영(2433)","84.9538","202502","05","20,900","607","5","개인","개인","2001","중흥로 146","-","중개거래","충북 청주시 상당구","25.04.14"
"2231","충청북도 청주시 상당구 용암동","2089","2089","0000","현대","84.8700","202502","05","17,000","1105","12","개인","개인","1995","용암로 23","-","중개거래","충북 청주시 상당구","25.02.07"
"2232","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","59.7600","202502","05","12,000","103","8","개인","개인","1995","용암로 3","-","중개거래","충북 청주시 상당구","25.02.12"
"2233","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202502","05","33,000","211동","1","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 서원구","25.02.11"
"2234","충청북도 청주시 상당구 금천동","124","0124","0000","효성","27.2900","202502","05","2,900","102","1","개인","개인","1998","수영로 204","-","직거래","-","25.02.06"
"2235","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","59.9187","202502","04","18,250","-","4","개인","개인","2003","중흥로 148","-","중개거래","충북 청주시 서원구","-"
"2236","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","101.9600","202502","04","43,800","102","10","개인","개인","2013","용정로 25","-","중개거래","충북 청주시 상당구","25.04.07"
"2237","충청북도 청주시 상당구 탑동","344","0344","0000","탑클래스아파트","39.9000","202502","04","13,450","-","16","개인","개인","2014","산성로 55","-","중개거래","충북 청주시 상당구","-"
"2238","충청북도 청주시 상당구 용담동","467","0467","0000","우미린에듀파크2단지","84.9854","202502","04","41,400","203동","14","개인","개인","2018","수영로 359","-","중개거래","충북 청주시 상당구","25.03.14"
"2239","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","84.9600","202502","04","35,800","106","8","개인","개인","2013","용정로 25","-","중개거래","충북 청주시 상당구","25.04.04"
"2240","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202502","04","45,200","107동","7","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","25.03.17"
"2241","충청북도 청주시 상당구 용암동","2542","2542","0000","중흥마을부영(2542-0)","59.9870","202502","04","16,600","104","8","개인","개인","2003","중흥로 173","-","중개거래","충북 청주시 상당구","25.02.17"
"2242","충청북도 청주시 상당구 용암동","2542","2542","0000","중흥마을부영(2542-0)","59.9870","202502","04","16,600","-","8","개인","개인","2003","중흥로 173","20250218","중개거래","충북 청주시 상당구","-"
"2243","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","84.8470","202502","03","38,700","213동","5","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.04.04"
"2244","충청북도 청주시 상당구 용암동","2089","2089","0000","현대","84.8700","202502","03","17,500","1105","8","개인","개인","1995","용암로 23","-","중개거래","충북 청주시 상당구","25.03.26"
"2245","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","59.9400","202502","03","11,500","106","7","개인","개인","1994","무농정로 103","-","중개거래","충북 청주시 상당구","25.02.17"
"2246","충청북도 청주시 상당구 용암동","2086","2086","0000","효성","59.4300","202502","03","13,000","104","5","개인","개인","1994","월평로 221","-","중개거래","충북 청주시 상당구","25.02.27"
"2247","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","60.0000","202502","03","9,600","104","9","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구","25.03.27"
"2248","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","77.8325","202502","03","38,000","504동","5","개인","개인","2022","중고개로 56","-","중개거래","충북 청주시 상당구","25.04.18"
"2249","충청북도 청주시 상당구 용정동","1286","1286","0000","우미린에듀파크1단지","113.9489","202502","03","52,300","102동","6","개인","개인","2017","수영로 360","-","중개거래","충북 청주시 상당구","25.03.05"
"2250","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","78.8917","202502","02","41,800","107동","16","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","25.02.14"
"2251","충청북도 청주시 상당구 용암동","2099","2099","0000","건영","99.9600","202502","02","22,700","102","15","개인","개인","1999","중흥로 71","-","중개거래","충북 청주시 상당구","25.03.17"
"2252","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","69.8386","202502","02","38,300","103","15","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","25.03.28"
"2253","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","84.9935","202502","02","38,250","102동","41","개인","개인","2020","중앙로 80","-","중개거래","충북 청주시 상당구","25.04.18"
"2254","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","84.9823","202502","01","45,000","102동","15","개인","개인","2020","중고개로142번길 31","-","중개거래","충북 청주시 상당구","25.03.18"
"2255","충청북도 청주시 상당구 금천동","312","0312","0000","장자마을부영(312)","84.9767","202502","01","24,700","504동","12","개인","개인","2003","수영로 306","-","중개거래","충북 청주시 상당구","25.03.28"
"2256","충청북도 청주시 상당구 방서동","655","0655","0000","청주하트리움리버파크","84.8401","202502","01","35,700","105동","4","개인","개인","2019","2순환로 2031","-","중개거래","충북 청주시 상당구, 충북 청주시 청원구","25.03.19"
"2257","충청북도 청주시 상당구 영운동","222","0222","0000","파모스라움아파트","59.4320","202502","01","20,300","101동","13","개인","개인","2018","수영로 180","-","중개거래","충북 청주시 상당구","25.04.03"
"2258","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","84.9916","202501","31","20,500","303","10","개인","개인","2003","호미로 317","-","중개거래","충북 청주시 상당구","25.03.14"
"2259","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","84.9954","202501","31","44,000","103동","4","개인","개인","2020","중고개로142번길 31","-","중개거래","충북 청주시 상당구","25.02.26"
"2260","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","84.9804","202501","31","52,500","108동","25","개인","개인","2020","중고개로142번길 31","-","중개거래","충북 청주시 상당구","25.02.26"
"2261","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","59.7600","202501","31","14,000","104동","12","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","25.02.17"
"2262","충청북도 청주시 상당구 영운동","112-14","0112","0014","성화누리안2차","84.9093","202501","31","18,350","104","7","개인","개인","2008","단재로115번길 46","-","중개거래","충북 청주시 상당구","25.03.28"
"2263","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202501","31","32,000","202동","22","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.02.27"
"2264","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202501","31","31,000","-","22","개인","개인","2022","용담로 50","20250226","중개거래","충북 청주시 상당구","-"
"2265","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","84.7377","202501","30","44,000","115동","10","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 상당구","25.03.31"
"2266","충청북도 청주시 상당구 영운동","73-5","0073","0005","태암수정","54.1200","202501","30","7,300","101동","10","개인","개인","1995","영운천로51번길 26","-","중개거래","충북 청주시 상당구","25.03.13"
"2267","충청북도 청주시 상당구 북문로2가","78-10","0078","0010","아트에비뉴198","28.5230","202501","30","7,600","-","11","개인","개인","2016","중앙로 9-1","-","중개거래","충북 청주시 상당구","25.03.31"
"2268","충청북도 청주시 상당구 영동","50","0050","0000","평화","73.4200","202501","28","12,500","라","4","개인","개인","1983","사직대로361번길 99","-","중개거래","충북 청주시 상당구","25.04.03"
"2269","충청북도 청주시 상당구 용담동","421","0421","0000","세영첼시빌","84.9930","202501","27","28,300","105동","11","개인","개인","2005","수영로 327","-","중개거래","충북 청주시 상당구","25.03.05"
"2270","충청북도 청주시 상당구 용암동","3157","3157","0000","칸타빌더테라스2단지","84.5746","202501","27","44,700","202동","3","개인","개인","2019","중고개로 104","-","중개거래","충북 청주시 상당구","25.03.14"
"2271","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202501","26","30,500","-","3","개인","개인","2022","용담로 50","20250729","중개거래","충북 청주시 상당구","-"
"2272","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202501","26","30,500","207동","3","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.08.06"
"2273","충청북도 청주시 상당구 용암동","3157","3157","0000","칸타빌더테라스2단지","78.8917","202501","26","41,000","207동","7","개인","개인","2019","중고개로 104","-","중개거래","충북 청주시 상당구","25.03.21"
"2274","충청북도 청주시 상당구 용암동","2099","2099","0000","건영","99.9600","202501","25","24,600","109","10","개인","개인","1999","중흥로 71","-","중개거래","충북 청주시 상당구","25.02.21"
"2275","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","60.0000","202501","25","11,300","102","14","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구","25.02.06"
"2276","충청북도 청주시 상당구 영운동","135-20","0135","0020","한신(135-20)","80.8000","202501","25","13,800","-","4","개인","개인","2004","수영로137번길 82","-","중개거래","충북 청주시 상당구","25.03.07"
"2277","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","84.9916","202501","25","20,500","303","6","개인","개인","2003","호미로 317","-","중개거래","충북 청주시 상당구","25.02.24"
"2278","충청북도 청주시 상당구 용담동","421","0421","0000","세영첼시빌","84.9930","202501","25","25,000","109동","2","개인","개인","2005","수영로 327","-","중개거래","충북 청주시 상당구","25.02.14"
"2279","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","60.0000","202501","25","11,500","104","10","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구","25.02.24"
"2280","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","48.3895","202501","25","10,900","709","4","개인","개인","2001","중고개로 288","-","중개거래","충북 청주시 상당구","25.03.14"
"2281","충청북도 청주시 상당구 금천동","318","0318","0000","장자마을부영(318-10단지)","84.9767","202501","25","18,200","1003동","12","개인","개인","2002","호미로233번길 74","-","중개거래","충북 청주시 상당구","25.03.31"
"2282","충청북도 청주시 상당구 용암동","2096","2096","0000","현대3","83.8200","202501","24","22,500","302","3","개인","개인","1995","중흥로 70","-","중개거래","충북 청주시 상당구","25.04.08"
"2283","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","84.9970","202501","24","41,000","110동","13","개인","개인","2018","단재로 312","-","중개거래","충북 청주시 상당구","25.06.20"
"2284","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","105.5912","202501","24","60,000","102동","20","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","25.02.14"
"2285","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","41.8500","202501","24","8,300","112동","12","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","25.02.13"
"2286","충청북도 청주시 상당구 금천동","320","0320","0000","장자마을부영(320)-8단지","84.9767","202501","24","20,000","803","14","개인","개인","2002","호미로 261","-","중개거래","충북 청주시 상당구","25.02.24"
"2287","충청북도 청주시 상당구 영운동","33-1","0033","0001","한진신세대","43.2400","202501","24","5,500","-","6","개인","개인","1997","영운천로119번길 7","-","중개거래","충북 청주시 상당구","25.01.24"
"2288","충청북도 청주시 상당구 영운동","73-5","0073","0005","태암수정","42.2400","202501","24","5,600","101동","10","개인","개인","1995","영운천로51번길 26","-","중개거래","충북 청주시 상당구","25.04.18"
"2289","충청북도 청주시 상당구 문화동","118","0118","0000","문화동센트럴칸타빌","84.9662","202501","24","35,000","102동","22","개인","개인","2018","용담로 7","-","중개거래","충북 청주시 상당구","25.03.12"
"2290","충청북도 청주시 상당구 용담동","421","0421","0000","세영첼시빌","131.3390","202501","24","31,500","106동","1","개인","개인","2005","수영로 327","-","중개거래","충북 청주시 상당구","25.04.30"
"2291","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","59.2962","202501","24","16,000","701","8","개인","개인","2001","중고개로 288","-","중개거래","충북 청주시 상당구","25.03.28"
"2292","충청북도 청주시 상당구 용암동","2082","2082","0000","소라","59.4300","202501","24","11,000","105","1","개인","개인","1994","원봉로 21","-","중개거래","충북 청주시 상당구","25.02.28"
"2293","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","65.9710","202501","23","32,000","211동","2","개인","개인","2022","용담로 50","-","중개거래","충북 청주시 상당구","25.03.07"
"2294","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","41.8500","202501","23","9,300","112동","3","개인","개인","1994","무농정로 90","-","중개거래","충북 청주시 상당구","25.02.03"
"2295","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","84.9258","202501","22","50,800","105동","6","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","25.02.25"
"2296","충청북도 청주시 상당구 금천동","270","0270","0000","장자마을현대(2단지)","84.8943","202501","22","24,800","202동","9","개인","개인","2002","수영로 328","-","중개거래","충북 청주시 상당구","25.05.13"
"2297","충청북도 청주시 상당구 용암동","2076","2076","0000","태산그린","59.7600","202501","22","11,500","101","1","개인","개인","1995","원봉로 20","-","중개거래","충북 청주시 상당구","25.02.27"
"2298","충청북도 청주시 상당구 용암동","3147","3147","0000","시티프라디움2단지","84.9826","202501","22","40,800","202동","1","개인","개인","2020","중고개로142번길 17","-","중개거래","충북 청주시 상당구","25.04.04"
"2299","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","84.9935","202501","22","37,000","103동","17","개인","개인","2020","중앙로 80","-","중개거래","충북 청주시 상당구","25.04.18"
"2300","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","59.9400","202501","22","10,000","103","15","개인","개인","1994","무농정로 103","-","직거래","-","25.01.22"
"2301","충청북도 청주시 상당구 금천동","320","0320","0000","장자마을부영(320)-8단지","84.9767","202501","22","20,600","810","10","개인","개인","2002","호미로 261","-","중개거래","충북 청주시 상당구","25.04.14"
"2302","충청북도 청주시 상당구 금천동","124","0124","0000","효성","27.2900","202501","22","3,500","102","6","개인","개인","1998","수영로 204","-","중개거래","충북 청주시 상당구","25.02.24"
"2303","충청북도 청주시 상당구 금천동","270","0270","0000","장자마을현대(2단지)","84.8943","202501","22","23,000","204동","8","개인","개인","2002","수영로 328","-","중개거래","충북 청주시 상당구, 충북 청주시 흥덕구","25.05.08"
"2304","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","73.6455","202501","21","40,000","114동","25","개인","개인","2018","단재로 316","-","중개거래","충북 청주시 흥덕구","25.03.05"
"2305","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","84.9935","202501","21","37,900","115동","8","개인","개인","2018","단재로 312","-","중개거래","충북 청주시 상당구, 충북 청주시 청원구","25.02.26"
"2306","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","69.8386","202501","21","36,500","103","23","개인","개인","2020","동남로 15","-","중개거래","충북 청주시 상당구","25.02.12"
"2307","충청북도 청주시 상당구 미원면 미원리","560-14","0560","0014","통경","59.9000","202501","20","7,000","-","3","개인","개인","1992","단재로 2483-6","-","직거래","-","25.02.06"
"2308","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","50.4900","202501","20","9,000","103","5","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구","25.04.11"
"2309","충청북도 청주시 상당구 용암동","2433","2433","0000","중흥마을부영(2433)","84.9538","202501","20","23,300","606","2","개인","개인","2001","중흥로 146","-","중개거래","충북 청주시 상당구","25.03.14"
"2310","충청북도 청주시 상당구 용암동","2095","2095","0000","현대1","101.9200","202501","20","26,700","103","8","개인","개인","1994","월평로 189","-","중개거래","충북 청주시 상당구","25.02.27"
"2311","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","59.9870","202501","20","16,800","201동","1","개인","개인","2003","호미로 329","-","직거래","-","25.01.20"
"2312","충청북도 청주시 상당구 금천동","312","0312","0000","장자마을부영(312)","84.9767","202501","20","22,400","504동","9","개인","개인","2003","수영로 306","-","중개거래","충북 청주시 상당구","25.03.06"
"2313","충청북도 청주시 상당구 금천동","70-1","0070","0001","양지","47.0700","202501","20","5,000","가","1","개인","개인","1990","꽃산동로 13-1","-","중개거래","충북 청주시 상당구","25.02.28"
"2314","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","84.9916","202501","19","20,600","305","11","개인","개인","2003","호미로 317","-","중개거래","충북 청주시 상당구","25.04.30"
"2315","충청북도 청주시 상당구 용암동","2063","2063","0000","용암대원칸타빌","84.9820","202501","19","22,700","102","3","개인","개인","2002","무농정로 72","-","중개거래","충북 청주시 상당구","25.02.28"
"2316","충청북도 청주시 상당구 용암동","2086","2086","0000","효성","59.4300","202501","19","14,800","104","3","개인","개인","1994","월평로 221","-","중개거래","충북 청주시 상당구","25.02.07"
"2317","충청북도 청주시 상당구 영운동","152-9","0152","0009","대원","57.7500","202501","18","8,000","-","3","개인","개인","1989","단재로78번길 9","-","중개거래","충북 청주시 상당구","25.02.18"
"2318","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","60.0000","202501","18","10,600","104","11","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구, 충북 청주시 서원구","25.02.18"
"2319","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","50.4900","202501","18","8,200","105","2","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구","25.02.26"
"2320","충청북도 청주시 상당구 탑동","344","0344","0000","탑클래스아파트","84.8400","202501","18","27,900","105","10","개인","개인","2014","산성로 55","-","중개거래","충북 청주시 상당구","25.02.18"
"2321","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","84.9970","202501","18","40,800","108동","10","개인","법인","2018","단재로 312","-","중개거래","충북 청주시 상당구","25.02.07"
"2322","충청북도 청주시 상당구 금천동","77-7","0077","0007","뉴타운","134.6400","202501","18","17,200","106","2","개인","개인","1993","꽃산동로 41","-","중개거래","충북 청주시 상당구","25.02.25"
"2323","충청북도 청주시 상당구 용담동","423","0423","0000","부영E그린","84.9916","202501","18","20,500","302","2","개인","개인","2003","호미로 317","-","중개거래","충북 청주시 상당구","25.02.28"
"2324","충청북도 청주시 상당구 금천동","317","0317","0000","장자마을부영(9단지)","59.2962","202501","18","16,000","904동","11","개인","개인","2002","중고개로 286","-","중개거래","충북 청주시 상당구","25.03.18"
"2325","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","60.0000","202501","18","10,000","104","1","개인","개인","1996","월평로 243","-","중개거래","충북 청주시 상당구","25.02.27"
"2326","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","84.5746","202501","18","49,000","107동","4","개인","개인","2019","중고개로 140","-","중개거래","충북 청주시 상당구","25.02.14"
"2327","충청북도 청주시 상당구 영운동","152-9","0152","0009","대원","58.9300","202501","18","6,500","-","4","개인","개인","1989","단재로78번길 9","-","중개거래","충북 청주시 서원구","25.02.18"
"2328","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","22.9300","202501","18","2,000","-","2","개인","개인","1992","단재로95번길 40","20250203","중개거래","충북 청주시 상당구","-"
"2329","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","22.9300","202501","18","2,000","-","2","개인","개인","1992","단재로95번길 40","-","중개거래","충북 청주시 상당구","25.02.07"
"2330","충청북도 청주시 상당구 용암동","2096","2096","0000","현대3","83.8200","202501","17","21,200","-","13","개인","개인","1995","중흥로 70","20250203","중개거래","충북 청주시 상당구","-"
