"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 청원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2960","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","19","12,382","0","5","2014","2산단로 125","202503~202603","갱신","-","12,164","0","아파트"
"2961","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","19","16,542","0","17","2015","2산단4로 20","202502~202602","신규","-","","","아파트"
"2962","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","19","16,542","0","19","2015","2산단4로 20","202503~202603","갱신","-","16,379","0","아파트"
"2963","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","19","12,199","0","2","2014","2산단4로 60","202505~202605","갱신","-","12,199","0","아파트"
"2964","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","18","16,542","0","9","2015","2산단4로 20","202503~202603","신규","-","","","아파트"
"2965","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","59.9377","202502","18","26,000","0","32","2018","중부로 760","202503~202703","신규","-","","","아파트"
"2966","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","18","16,542","0","8","2015","2산단4로 20","202502~202602","갱신","-","16,379","0","아파트"
"2967","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","18","16,542","0","16","2015","2산단4로 20","202503~202603","신규","-","","","아파트"
"2968","충청북도 청주시 청원구 율량동","2455","2455","0000","청주율량2엘에이치9단지","월세","29.7200","202502","18","1,845","8","3","2014","율중로7번길 77","202503~202702","갱신","-","1,209","11","아파트"
"2969","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","59.9377","202502","18","27,000","0","25","2018","중부로 760","202504~202704","신규","-","","","아파트"
"2970","충청북도 청주시 청원구 내덕동","853","0853","0000","율량서희스타힐스","전세","77.5437","202502","18","29,000","0","15","2016","충청대로84번길 30","202504~202704","신규","-","","","아파트"
"2971","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","18","12,382","0","6","2014","2산단로 125","202503~202603","갱신","-","12,164","0","아파트"
"2972","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","18","12,382","0","16","2014","2산단로 125","202503~202603","신규","-","","","아파트"
"2973","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","18","16,542","0","19","2015","2산단4로 20","202504~202604","갱신","-","16,379","0","아파트"
"2974","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","월세","82.9434","202502","17","5,335","46","4","2015","2산단로 151","202502~202602","신규","-","","","아파트"
"2975","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","17","16,542","0","14","2015","2산단4로 20","202502~202602","갱신","-","16,379","0","아파트"
"2976","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","17","12,382","0","3","2014","2산단로 125","202503~202603","갱신","-","12,164","0","아파트"
"2977","충청북도 청주시 청원구 오창읍 각리","646-6","0646","0006","이안오창","월세","59.4414","202502","17","1,000","85","6","2006","오창중앙로 83","202503~202703","신규","-","","","아파트"
"2978","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","전세","84.5730","202502","17","22,000","0","17","2006","오창중앙로 94","202502~202702","갱신","-","16,000","0","아파트"
"2979","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","59.9502","202502","17","25,000","0","28","2018","중부로 760","202503~202703","갱신","사용","24,000","0","아파트"
"2980","충청북도 청주시 청원구 율량동","1135","1135","0000","한울아파트302동","전세","45.3600","202502","17","8,500","0","13","1999","주성로96번길 8","202503~202703","갱신","-","8,500","0","아파트"
"2981","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.7462","202502","17","16,542","0","8","2015","2산단로 151","202502~202602","신규","-","","","아파트"
"2982","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202502","17","16,542","0","7","2015","2산단로 151","202504~202603","갱신","-","16,379","0","아파트"
"2983","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","17","12,199","0","4","2014","2산단4로 60","202503~202603","갱신","-","12,199","0","아파트"
"2984","충청북도 청주시 청원구 율량동","1144","1144","0000","한울아파트301동","월세","30.3300","202502","17","500","40","3","1998","주성로96번길 12","202502~202702","신규","-","","","아파트"
"2985","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","84.9604","202502","16","33,000","0","32","2018","중부로 760","202503~202709","갱신","-","30,000","0","아파트"
"2986","충청북도 청주시 청원구 주성동","335","0335","0000","대원칸타빌1차아파트","전세","84.7980","202502","16","36,000","0","12","2013","율량로 103","202504~202708","신규","-","","","아파트"
"2987","충청북도 청주시 청원구 율량동","744","0744","0000","부강","월세","29.0800","202502","16","500","40","8","1993","공항로150번길 59","202502~202702","신규","-","","","아파트"
"2988","충청북도 청주시 청원구 내덕동","857","0857","0000","청주힐즈파크푸르지오","전세","84.9920","202502","16","31,500","0","15","2020","1순환로 123","202502~202702","신규","-","","","아파트"
"2989","충청북도 청주시 청원구 우암동","237-13","0237","0013","일진캠퍼스타워","월세","16.2100","202502","15","400","45","17","2015","상당로 249","202502~202602","신규","-","","","아파트"
"2990","충청북도 청주시 청원구 우암동","237-13","0237","0013","일진캠퍼스타워","월세","16.2100","202502","15","300","40","5","2015","상당로 249","202502~202602","신규","-","","","아파트"
"2991","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","84.9604","202502","15","33,000","0","14","2018","중부로 760","202503~202511","갱신","사용","33,000","0","아파트"
"2992","충청북도 청주시 청원구 오창읍 각리","646-1","0646","0001","우림필유2차","전세","84.9673","202502","15","24,000","0","6","2006","오창중앙로 65","202203~202403","갱신","사용","24,000","0","아파트"
"2993","충청북도 청주시 청원구 오창읍 각리","638-1","0638","0001","우림필유1차","전세","59.8600","202502","15","18,700","0","9","2006","오창중앙로 13","202504~202704","신규","-","","","아파트"
"2994","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","전세","108.4530","202502","15","28,500","0","7","2006","오창중앙로 94","202503~202703","신규","-","","","아파트"
"2995","충청북도 청주시 청원구 오창읍 각리","647-1","0647","0001","쌍용스윗닷홈오창예가","월세","84.9810","202502","15","1,000","105","12","2006","오창중앙로 105","202502~202702","신규","-","","","아파트"
"2996","충청북도 청주시 청원구 오창읍 각리","645-1","0645","0001","코아루","월세","127.9279","202502","15","3,000","130","16","2006","오창중앙로 27","202503~202703","신규","-","","","아파트"
"2997","충청북도 청주시 청원구 오창읍 각리","646-1","0646","0001","우림필유2차","월세","59.9101","202502","15","1,000","80","2","2006","오창중앙로 65","202503~202703","신규","-","","","아파트"
"2998","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","전세","84.5730","202502","15","23,000","0","6","2006","오창중앙로 94","202504~202704","신규","-","","","아파트"
"2999","충청북도 청주시 청원구 오창읍 창리","161","0161","0000","오창모아미래도와이드파크","월세","59.9853","202502","15","2,000","85","21","2016","2산단4로 45","202503~202702","신규","-","","","아파트"
"3000","충청북도 청주시 청원구 내수읍 은곡리","301","0301","0000","덕일한마음","월세","38.6100","202502","15","200","22","4","1997","은곡묵방길 28","202502~202608","신규","-","","","아파트"
"3001","충청북도 청주시 청원구 우암동","372-6","0372","0006","라임미소가","월세","48.1300","202502","15","1,000","50","21","2017","향군로 110","202502~202602","신규","-","","","아파트"
"3002","충청북도 청주시 청원구 오창읍 각리","638-1","0638","0001","우림필유1차","월세","84.9400","202502","14","2,000","100","14","2006","오창중앙로 13","202502~202702","신규","-","","","아파트"
"3003","충청북도 청주시 청원구 내수읍 은곡리","301","0301","0000","덕일한마음","월세","45.2700","202502","14","500","30","4","1997","은곡묵방길 28","202502~202702","신규","-","","","아파트"
"3004","충청북도 청주시 청원구 율량동","1135","1135","0000","한울아파트302동","전세","45.3600","202502","14","7,000","0","11","1999","주성로96번길 8","202503~202703","신규","-","","","아파트"
"3005","충청북도 청주시 청원구 오창읍 창리","160","0160","0000","대원칸타빌아파트","전세","84.9653","202502","14","27,000","0","15","2017","2산단4로 55","202503~202703","신규","-","","","아파트"
"3006","충청북도 청주시 청원구 율량동","1483","1483","0000","신라개발","전세","79.8600","202502","14","9,500","0","1","1986","율봉로94번길 20","202502~202702","신규","-","","","아파트"
"3007","충청북도 청주시 청원구 율량동","1236","1236","0000","서우","전세","66.4500","202502","14","9,000","0","3","1988","공항로 133","202502~202702","신규","-","","","아파트"
"3008","충청북도 청주시 청원구 율량동","2605","2605","0000","율량금호어울림센트로","전세","75.9895","202502","14","18,000","0","5","2022","율천북로 91","202502~202702","신규","-","","","아파트"
"3009","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","월세","82.7462","202502","14","8,538","33","13","2015","2산단로 151","202504~202604","신규","-","","","아파트"
"3010","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202502","14","16,542","0","9","2015","2산단로 151","202503~202603","신규","-","","","아파트"
"3011","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","14","12,199","0","2","2014","2산단4로 60","202502~202602","갱신","-","12,199","0","아파트"
"3012","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","14","12,199","0","16","2014","2산단4로 60","202503~202603","갱신","-","12,199","0","아파트"
"3013","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","14","16,542","0","13","2015","2산단4로 20","202502~202602","갱신","-","15,856","0","아파트"
"3014","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","14","16,542","0","14","2015","2산단4로 20","202503~202603","갱신","-","16,379","0","아파트"
"3015","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","14","12,382","0","10","2014","2산단로 125","202502~202602","갱신","-","12,164","0","아파트"
"3016","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","14","12,382","0","19","2014","2산단로 125","202502~202602","갱신","-","10,639","0","아파트"
"3017","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","14","16,542","0","1","2015","2산단4로 20","202502~202602","갱신","-","16,379","0","아파트"
"3018","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202502","14","16,542","0","2","2015","2산단로 151","202502~202602","갱신","-","16,379","0","아파트"
"3019","충청북도 청주시 청원구 오창읍 각리","645-1","0645","0001","코아루","전세","59.9875","202502","14","19,000","0","14","2006","오창중앙로 27","202504~202704","신규","-","","","아파트"
"3020","충청북도 청주시 청원구 율량동","1135","1135","0000","한울아파트302동","전세","45.3600","202502","14","7,700","0","7","1999","주성로96번길 8","202504~202704","신규","-","","","아파트"
"3021","충청북도 청주시 청원구 율량동","1135","1135","0000","한울아파트302동","전세","45.3600","202502","14","7,500","0","7","1999","주성로96번길 8","202504~202604","신규","-","","","아파트"
"3022","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202502","13","16,542","0","12","2015","2산단로 151","202503~202603","갱신","-","16,379","0","아파트"
"3023","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","13","16,542","0","4","2015","2산단4로 20","-","-","-","","","아파트"
"3024","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","13","10,608","0","2","2014","2산단4로 60","202503~202603","갱신","-","10,608","0","아파트"
"3025","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","월세","82.7462","202502","13","5,335","46","1","2015","2산단4로 20","202502~202602","신규","-","","","아파트"
"3026","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","13","16,542","0","15","2015","2산단4로 20","202502~202602","갱신","-","16,379","0","아파트"
"3027","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","13","12,382","0","11","2014","2산단로 125","202503~202603","갱신","-","12,164","0","아파트"
"3028","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","13","12,382","0","6","2014","2산단로 125","202503~202603","신규","-","","","아파트"
"3029","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","84.9755","202502","13","33,000","0","9","2018","중부로 760","202504~202702","신규","-","","","아파트"
"3030","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","월세","82.8216","202502","13","5,335","46","12","2015","2산단4로 20","202502~202602","신규","-","","","아파트"
"3031","충청북도 청주시 청원구 오창읍 각리","646-1","0646","0001","우림필유2차","월세","122.6368","202502","13","2,000","120","5","2006","오창중앙로 65","202503~202703","신규","-","","","아파트"
"3032","충청북도 청주시 청원구 율량동","744","0744","0000","부강","월세","24.4000","202502","13","500","30","7","1993","공항로150번길 59","202502~202702","신규","-","","","아파트"
"3033","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","전세","59.9580","202502","12","18,000","0","12","2006","오창중앙로 94","202503~202703","신규","-","","","아파트"
"3034","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","12","12,199","0","12","2014","2산단4로 60","202504~202603","신규","-","","","아파트"
"3035","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","12","12,199","0","12","2014","2산단4로 60","202503~202603","신규","-","","","아파트"
"3036","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","전세","59.9580","202502","12","16,200","0","12","2006","오창중앙로 94","202503~202703","신규","-","","","아파트"
"3037","충청북도 청주시 청원구 오창읍 각리","637-9","0637","0009","대원칸타빌","전세","59.9851","202502","11","18,000","0","13","2006","오창중앙로 64","202502~202702","신규","-","","","아파트"
"3038","충청북도 청주시 청원구 주성동","337","0337","0000","대원칸타빌3차아파트","월세","105.7360","202502","11","5,000","170","22","2015","율량로 135","202503~202703","신규","-","","","아파트"
"3039","충청북도 청주시 청원구 내덕동","519","0519","0000","대진","전세","60.6000","202502","11","5,000","0","3","1985","1순환로211번길 10","202505~202705","신규","-","","","아파트"
"3040","충청북도 청주시 청원구 우암동","353-2","0353","0002","덕일한마음","월세","84.7900","202502","11","2,000","60","10","1996","향군로74번길 26","202502~202602","신규","-","","","아파트"
"3041","충청북도 청주시 청원구 내덕동","519","0519","0000","대진","전세","60.6000","202502","11","5,000","0","3","1985","1순환로211번길 10","202505~202705","신규","-","","","아파트"
"3042","충청북도 청주시 청원구 내덕동","519","0519","0000","대진","전세","60.6000","202502","11","5,000","0","3","1985","1순환로211번길 10","202505~202705","신규","-","","","아파트"
"3043","충청북도 청주시 청원구 내덕동","857","0857","0000","청주힐즈파크푸르지오","월세","84.9920","202502","11","3,000","130","22","2020","1순환로 123","202504~202704","신규","-","","","아파트"
"3044","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","11","12,382","0","13","2014","2산단로 125","202502~202602","신규","-","","","아파트"
"3045","충청북도 청주시 청원구 오창읍 각리","646-6","0646","0006","이안오창","전세","84.8307","202502","11","17,500","0","2","2006","오창중앙로 83","202504~202704","신규","-","","","아파트"
"3046","충청북도 청주시 청원구 오창읍 각리","646-6","0646","0006","이안오창","전세","84.8307","202502","11","17,500","0","2","2006","오창중앙로 83","202504~202704","신규","-","","","아파트"
"3047","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","11","12,382","0","14","2014","2산단로 125","202503~202603","갱신","-","12,164","0","아파트"
"3048","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","11","12,382","0","1","2014","2산단로 125","202502~202602","신규","-","","","아파트"
"3049","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","11","12,382","0","1","2014","2산단로 125","202502~202602","신규","-","","","아파트"
"3050","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.9434","202502","11","16,542","0","13","2015","2산단로 151","-","-","-","","","아파트"
"3051","충청북도 청주시 청원구 오창읍 주성리","567","0567","0000","충북오창사랑으로부영5단지","전세","82.8216","202502","10","16,542","0","12","2015","2산단4로 20","202502~202602","신규","-","","","아파트"
"3052","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","84.9241","202502","10","30,000","0","16","2018","중부로 760","202502~202702","신규","-","","","아파트"
"3053","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","59.9502","202502","10","25,200","0","14","2018","중부로 760","202502~202702","신규","-","","","아파트"
"3054","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","10","12,382","0","18","2014","2산단로 125","202502~202602","신규","-","","","아파트"
"3055","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","10","12,199","0","5","2014","2산단4로 60","202502~202602","신규","-","","","아파트"
"3056","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","10","12,382","0","18","2014","2산단로 125","202504~202604","신규","-","","","아파트"
"3057","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202502","10","16,379","0","20","2015","2산단로 151","202405~202505","갱신","-","15,856","0","아파트"
"3058","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.9434","202502","10","16,542","0","10","2015","2산단로 151","202505~202605","갱신","-","16,379","0","아파트"
"3059","충청북도 청주시 청원구 내덕동","853","0853","0000","율량서희스타힐스","월세","77.5437","202502","10","26,000","30","8","2016","충청대로84번길 30","202502~202508","신규","-","","","아파트"
"3060","충청북도 청주시 청원구 내수읍 은곡리","301","0301","0000","덕일한마음","월세","38.6100","202502","10","200","23","9","1997","은곡묵방길 28","202502~202702","신규","-","","","아파트"
"3061","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202502","10","16,542","0","3","2015","2산단로 151","202502~202602","갱신","-","16,379","0","아파트"
"3062","충청북도 청주시 청원구 율량동","862","0862","0000","삼정1","월세","70.7900","202502","10","1,000","70","8","1991","율봉로201번길 50","202503~202703","신규","-","","","아파트"
"3063","충청북도 청주시 청원구 율량동","1292","1292","0000","신라(1292-0)","월세","30.6000","202502","10","300","40","3","1995","율봉로94번길 9","202502~202702","신규","-","","","아파트"
"3064","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","10","12,199","0","3","2014","2산단4로 60","202503~202602","갱신","-","12,199","0","아파트"
"3065","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202502","10","16,542","0","7","2015","2산단로 151","202502~202602","신규","-","","","아파트"
"3066","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202502","10","16,542","0","11","2015","2산단로 151","202503~202603","갱신","-","16,379","0","아파트"
"3067","충청북도 청주시 청원구 오창읍 주성리","561","0561","0000","충북오창사랑으로부영8단지","전세","82.8216","202502","10","16,542","0","20","2015","2산단로 151","202503~202603","신규","-","","","아파트"
"3068","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","월세","57.7554","202502","10","10,768","7","10","2014","2산단로 125","202502~202602","갱신","-","10,578","6","아파트"
"3069","충청북도 청주시 청원구 오창읍 주성리","564","0564","0000","사랑으로부영7단지","전세","57.7554","202502","10","12,199","0","11","2014","2산단4로 60","202503~202603","갱신","-","12,199","0","아파트"
"3070","충청북도 청주시 청원구 우암동","237-13","0237","0013","일진캠퍼스타워","월세","16.2100","202502","09","300","40","4","2015","상당로 249","202502~202602","신규","-","","","아파트"
"3071","충청북도 청주시 청원구 오창읍 창리","9-3","0009","0003","경희","월세","71.5900","202502","09","2,000","47","1","1992","공항로 988","202503~202703","신규","-","","","아파트"
"3072","충청북도 청주시 청원구 오창읍 주성리","556","0556","0000","오창대성베르힐","전세","84.8520","202502","09","25,000","0","18","2015","2산단로 160","202504~202704","신규","-","","","아파트"
"3073","충청북도 청주시 청원구 내덕동","857","0857","0000","청주힐즈파크푸르지오","월세","84.9830","202502","09","10,000","90","15","2020","1순환로 123","202502~202702","갱신","사용","10,000","90","아파트"
"3074","충청북도 청주시 청원구 오창읍 주성리","556","0556","0000","오창대성베르힐","전세","84.8520","202502","09","25,000","0","18","2015","2산단로 160","-","-","-","","","아파트"
"3075","충청북도 청주시 청원구 주성동","336","0336","0000","율량5단지선광로즈웰2차","전세","84.9746","202502","09","30,000","0","18","2014","율량로 119","202504~202711","갱신","-","27,000","0","아파트"
"3076","충청북도 청주시 청원구 오창읍 창리","160","0160","0000","대원칸타빌아파트","전세","84.9653","202502","08","25,200","0","19","2017","2산단4로 55","202502~202702","갱신","사용","24,000","0","아파트"
"3077","충청북도 청주시 청원구 오창읍 주성리","556","0556","0000","오창대성베르힐","전세","84.8520","202502","08","26,000","0","19","2015","2산단로 160","202503~202703","신규","-","","","아파트"
"3078","충청북도 청주시 청원구 율량동","2456","2456","0000","제일풍경채","전세","71.4011","202502","08","23,000","0","21","2016","율중로7번길 100","202502~202702","갱신","-","21,000","0","아파트"
"3079","충청북도 청주시 청원구 율량동","1135","1135","0000","한울아파트302동","월세","45.3600","202502","08","1,000","50","15","1999","주성로96번길 8","202503~202703","신규","-","","","아파트"
"3080","충청북도 청주시 청원구 율량동","1302","1302","0000","대창3","월세","34.7900","202502","08","300","40","6","1995","사뜸로52번길 15","202502~202702","신규","-","","","아파트"
"3081","충청북도 청주시 청원구 율량동","1206","1206","0000","현대(1206)","전세","59.8200","202502","08","12,000","0","15","1992","주성로132번길 27","202503~202703","신규","-","","","아파트"
"3082","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","월세","84.5730","202502","08","2,000","100","14","2006","오창중앙로 94","-","-","-","","","아파트"
"3083","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","월세","84.5730","202502","08","2,000","100","14","2006","오창중앙로 94","202504~202704","신규","-","","","아파트"
"3084","충청북도 청주시 청원구 오창읍 각리","638-1","0638","0001","우림필유1차","전세","84.9400","202502","08","24,500","0","5","2006","오창중앙로 13","-","-","-","","","아파트"
"3085","충청북도 청주시 청원구 오창읍 각리","646-1","0646","0001","우림필유2차","전세","84.9673","202502","08","21,000","0","8","2006","오창중앙로 65","202503~202703","신규","-","","","아파트"
"3086","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","전세","59.9580","202502","08","18,500","0","9","2006","오창중앙로 94","202503~202703","신규","-","","","아파트"
"3087","충청북도 청주시 청원구 오창읍 각리","637-1","0637","0001","한라비발디","월세","59.9580","202502","08","3,000","70","13","2006","오창중앙로 94","202502~202702","신규","-","","","아파트"
"3088","충청북도 청주시 청원구 오창읍 각리","638-1","0638","0001","우림필유1차","전세","84.9400","202502","08","24,500","0","5","2006","오창중앙로 13","202504~202704","신규","-","","","아파트"
"3089","충청북도 청주시 청원구 오창읍 각리","646-1","0646","0001","우림필유2차","전세","59.9101","202502","08","18,000","0","3","2006","오창중앙로 65","202502~202702","신규","-","","","아파트"
"3090","충청북도 청주시 청원구 주성동","335","0335","0000","대원칸타빌1차아파트","전세","84.7980","202502","08","35,000","0","23","2013","율량로 103","202503~202703","신규","-","","","아파트"
"3091","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","84.9241","202502","08","30,000","0","18","2018","중부로 760","202502~202702","갱신","-","17,089","0","아파트"
"3092","충청북도 청주시 청원구 내덕동","853","0853","0000","율량서희스타힐스","전세","77.5437","202502","08","26,000","0","14","2016","충청대로84번길 30","202502~202702","신규","-","","","아파트"
"3093","충청북도 청주시 청원구 우암동","237-13","0237","0013","일진캠퍼스타워","월세","17.2200","202502","08","300","40","3","2015","상당로 249","202502~202602","신규","-","","","아파트"
"3094","충청북도 청주시 청원구 율량동","2605","2605","0000","율량금호어울림센트로","전세","84.9702","202502","07","34,000","0","14","2022","율천북로 91","202503~202703","신규","-","","","아파트"
"3095","충청북도 청주시 청원구 율량동","1135","1135","0000","한울아파트302동","전세","45.3600","202502","07","7,100","0","7","1999","주성로96번길 8","202503~202703","갱신","-","7,100","0","아파트"
"3096","충청북도 청주시 청원구 오창읍 양청리","810-2","0810","0002","오창롯데캐슬더하이스트","전세","84.9241","202502","07","27,300","0","22","2018","중부로 760","202502~202702","갱신","사용","26,000","0","아파트"
"3097","충청북도 청주시 청원구 오창읍 주성리","569","0569","0000","충북오창사랑으로부영6단지","전세","57.7554","202502","07","12,382","0","18","2014","2산단로 125","202502~202602","갱신","-","12,164","0","아파트"
"3098","충청북도 청주시 청원구 사천동","25-2","0025","0002","정도드림-빌","월세","29.9200","202502","07","500","35","4","1999","공항로 159-12","202502~202702","신규","-","","","아파트"
"3099","충청북도 청주시 청원구 사천동","25-2","0025","0002","정도드림-빌","월세","29.9200","202502","07","300","35","6","1999","공항로 159-12","202502~202602","신규","-","","","아파트"
